esrb_game_id,title,esrb,developer,publisher,release_date,source
1630,Tokyo Xanadu eX+,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1631,Arcade Archives Traverse USA,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1632,Invector,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1633,DRAGON BALL FighterZ,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1634,Mitch: Berry Challenge,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1635,Oh My Godheads,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1636,A Hat in Time,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1637,Boiling Bolt,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1638,Justice League VR: The Complete Experience,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1639,Snow Fortress,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1640,DISSIDIA FINAL FANTASY NT,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1641,Monster Hunter: World,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1642,PAST CURE,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1643,School Girl/Zombie Hunter,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1644,ACA NEOGEO WORLD HEROES 2 JET,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1645,Black Mirror,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1646,Blue Angels Aerobatic Flight Simulator,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1647,It's Quiz Time,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1648,Knights of Valour,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1649,Layers of Fear : Masterpiece Edition ,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1650,Sky Force Anniversary,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1651,Sky Force Reloaded,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1652,STAR OCEAN - THE LAST HOPE - International 4k & Full HD Remaster,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1653,BLACKHOLE: Complete Edition,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1654,Rocket League,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1655,Hello Neighbor,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1656,ACA NEOGEO SOCCER BRAWL,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1657,MONSTER OF THE DEEP: FINAL FANTASY XV,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1658,Batman: The Enemy Within - Episode 3: Fractured Mask,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1659,Rec Room,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1660,Tempest 4000,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1661,The Count Lucanor,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1662,NBA Live 18: The ONE Edition,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1663,The Seven Deadly Sins  Knights of Britannia,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1664,Paranormal Activity: The Lost Soul,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1665,Future Unfolding,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1666,Double Dragon 4,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1667,Claire: Extended Cut,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1668,Star Wars™ Battlefront™ II,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1669,ACA NEOGEO KARNOV'S REVENGE,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1670,Ashes Cricket,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1671,Revenant Saga,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1672,Don't Knock Twice,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1673,Hitman: Game of the Year Edition,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1674,Kingdom Come: Deliverance,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1675,Demon Gaze II,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1676,Far from Noise,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1677,The Sims™ 4 Deluxe Party Pack,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1678,Professional Construction - The Simulation,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1679,Darkest Dungeon,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1680,Professional Farmer: American Dream,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1681,Chaos on Deponia,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1682,Velocity 2X,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1683,Mutant Football League ,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1684,Need for Speed™ Payback,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1685,Lost Sphear,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1686,ACA NEOGEO STREET HOOP,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1687,ACE OF SEAFOOD,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1688,Arcade Archives ELEVATOR ACTION,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1689,911 Operator,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1690,Discovery,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1691,2064: Read Only Memories,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1692,Hand of Fate 2,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1693,League of War: VR Arena,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1694,Marvel's Guardians of the Galaxy: The Telltale Series - Don't Stop Believin',T,,,,kaggle:imohtn/video-games-rating-by-esrb
1695,Max: The Curse of Brotherhood,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1696,Minecraft: Story Mode - Season Two - Episode 4: Below the Bedrock,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1697,Way of Redemption,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1698,Ghosts In The Toybox: Chapter 1,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1699,Screencheat,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1700,DOOM VFR,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1701,Rock Boshers DX: Director's Cut,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1702,Joe's Diner,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1703,Super GunWorld 2,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1704,Nex Machina,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1705,Pineview Drive,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1706,L.A. Noire,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1707,The Walking Dead: A New Frontier,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1708,Sonic Forces,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1709,The Walking Dead: Michonne - A Telltale Miniseries,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1710,Bravo Team,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1711,Stifled,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1712,8-bit Adventure Anthology: Volume I,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1713,Maria The Witch,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1714,MudRunner: A Spintires Game,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1715,Oure,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1716,PixelJunk VR™ Dead Hungry,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1717,Rabi-Ribi,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1718,Steven Universe: Save the Light,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1719,We Sing Pop,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1720,Pixel Gear,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1721,Crawl,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1722,River City Melee: Battle Royal Special,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1723,Rugby 18,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1724,AER - Memories of Old,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1725,Mahjong Royal Towers,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1726,Nightmare Boy,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1727,NUMANTIA,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1728,Stunt Kite Masters VR,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1729,Always Sometimes Monsters,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1730,Bubsy: The Woolies Strike Back,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1731,de Blob,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1732,Planet of the Apes: Last Frontier,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1733,The Mummy Demastered,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1734,Yomawari: Midnight Shadows,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1735,Slayaway Camp,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1736,Island Flight Simulator,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1737,Abyss: The Wraiths of Eden,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1738,Spiral Splatter,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1739,ACA NEOGEO ROBO ARMY,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1740,Life is Strange: Before the Storm Episode 2,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1741,Mecho Tales,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1742,LEGO Marvel Super Heroes 2,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1743,Hand of the Gods: SMITE Tactics,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1744,HEX: Card Clash,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1745,Megaton Rainfall,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1746,No Heroes Allowed! VR,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1747,The Jackbox Party Pack 4,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1748,Radial-G: Racing Revolved,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1749,Rogue Trooper Redux,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1750,SHADOW OF THE COLOSSUS,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1751,Chariot,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1752,Absolute Drift: Zen Edition,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1753,Organ Trail Complete Edition,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1754,Windjammers,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1755,Beast Quest,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1756,Miko Gakkou Monogatari: Kaede Episode,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1757,The Binding of Isaac: Afterbirth+,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1758,Armello,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1759,Alteric,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1760,ATV Drift & Tricks,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1761,Fishing Master,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1762,The Elder Scrolls V: Skyrim VR,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1763,Marvel's Guardians of the Galaxy: The Telltale Series - Who Needs You,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1764,ECHO,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1765,Fort Defense,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1766,Knowledge Is Power,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1767,Raw Data,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1768,Singstar Celebration,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1769,Squareboy vs Bullies: Arena Edition,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1770,VRog,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1771,Dead Rising 4: Frank's Big Package,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1772,3D MiniGolf,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1773,3D Billiards,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1774,Bulb Boy,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1775,Yakuza 6: The Song of Life,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1776,ACA NEOGEO METAL SLUG X,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1777,Batman: The Enemy Within - Episode 2: The Pact,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1778,BATTLE GAREGGA REV.2016,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1779,Detention,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1780,EVEREST VR,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1781,Expand,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1782,Let Them Come,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1783,Mystik Belle,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1784,Twin Robots,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1785,Hidden Agenda,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1786,JYDGE,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1787,That's You!,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1788,Deer Hunter: Reloaded,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1789,Okami HD,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1790,Rapala Fishing: Pro Series,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1791,8-Bit Hordes,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1792,Steep: Winter Games Edition,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1793,Steep: Winter Games Gold Edition,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1794,Call of Duty®: WWII,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1795,BioShock: 10th Anniversary Edition,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1796,Ninja Shodown,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1797,FIFA 18,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1798,Mahjong World Contest,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1799,America's Greatest Game Shows: Wheel of Fortune & Jeopardy! ,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1800,ACA NEOGEO BURNING FIGHT,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1801,The Evil Within 2,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1802,Wolfenstein II: The New Colossus,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1803,Light Tracer,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1804,Danganronpa V3: Killing Harmony,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1805,DWVR,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1806,Hob,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1807,LIGHTFIELD,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1808,Pinball FX3,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1809,Splasher,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1810,SteamWorld Dig 2,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1811,The Inner World,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1812,The Inner World - The Last Wind Monk,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1813,Voltron VR Chronicles,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1814,Caveman Warriors,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1815,NHL 18,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1816,Revolve,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1817,SEUM: Speedrunners From Hell,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1818,The LEGO Ninjago Movie Video Game,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1819,ACA NEOGEO SAMURAI SHODOWN II,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1820,Super Hydorah,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1821,Burly Men at Sea,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1822,Dungeons 3,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1823,Factotum 90,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1824,FINAL FANTASY IX,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1825,Hidden Dragon Legend,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1826,INK,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1827,Minecraft: Story Mode - Season Two - Episode 3: Jailhouse Block,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1828,Morphite,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1829,Pankapu,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1830,Robonauts,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1831,Shoppe Keep,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1832,The Coma: Recut,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1833,The Solus Project,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1834,RAID: WORLD WAR II,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1835,Rad Rodgers,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1836,ACA NEOGEO SPIN MASTER,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1837,Arcade Archives HAUNTED CASTLE,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1838,Jettomero: Hero of the Universe,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1839,NBA Live 18,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1840,WRC 7 FIA World Rally Championship,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1841,Manifest 99,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1842,Blackguards 2,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1843,Bloody Zombies,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1844,Butter & Friends: Babysitter Sim,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1845,Dreambreak,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1846,Get Over Here,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1847,Maize,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1848,NASCAR Heat 2,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1849,Planet of the Eyes,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1850,SAMURAI SHODOWN V SPECIAL,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1851,Time Recoil,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1852,Tooth and Tail,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1853,VR Karts,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1854,Ys VIII: Lacrimosa of Dana,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1855,Firefighters: Airport Fire Department,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1856,Tricky Towers,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1857,Space Hulk: Deathwing - Enhanced Edition,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1858,TT Isle of Man,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1859,Nights of Azure 2: Bride of the New Moon,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1860,ACA NEOGEO BLUE'S JOURNEY,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1861,Arcade Archives THE NINJA WARRIORS,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1862,Senko no Ronde 2,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1863,Friday the 13th: The Game ,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1864,Ben 10,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1865,Antiquia Lost,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1866,Gunducky Industries,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1867,Songbringer,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1868,Spectrum,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1869,THE INVISIBLE HOURS,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1870,The Lost Bear,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1871,Touhou Kobuto V: Burst Battle,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1872,Utawarerumono: Mask of Truth,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1873,WWE 2K18 Cena (Nuff) Edition,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1874,Wuppo,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1875,Just Dance 2018,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1876,WWE 2K18,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1877,Assassin's Creed Origins ,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1878,Real Farm,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1879,White Noise 2,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1880,ACA NEOGEO FATAL FURY 3,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1881,Last Day of June,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1882,Life is Strange: Before the Storm Episode 1,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1883,NBA 2K18,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1884,Zero Escape: Zero Time Dilemma,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1885,Feral Fury ,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1886,Pillars of Eternity,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1887,X-Morph: Defense,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1888,Absolver,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1889,Fishing Planet,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1890,Obduction,ET,,,,kaggle:imohtn/video-games-rating-by-esrb
1891,SENRAN KAGURA Peach Beach Splash,M,,,,kaggle:imohtn/video-games-rating-by-esrb
1892,Sneaky Bears,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1893,SPARC,E,,,,kaggle:imohtn/video-games-rating-by-esrb
1894,Still Time,T,,,,kaggle:imohtn/video-games-rating-by-esrb
1895,Surf World Series,E,,,,kaggle:imohtn/video-games-rating-by-esrb
